"Geography","Year","Question Code","Question Text","Response Category","Response Variable","Gender","Value"
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 7 and 9 hours","sog_w2_hrs_spse_dmstc_79","combined",5.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 7 and 9 hours","sog_w2_hrs_spse_dmstc_79","male",4.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 7 and 9 hours","sog_w2_hrs_spse_dmstc_79","female",7.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 7 and 9 hours","sog_w2_hrs_spse_dmstc_79","combined",6.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 7 and 9 hours","sog_w2_hrs_spse_dmstc_79","male",5.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 7 and 9 hours","sog_w2_hrs_spse_dmstc_79","female",3.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 7 and 9 hours","sog_w2_hrs_spse_dmstc_79","combined",4.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",11.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",7.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",9.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",5.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",4.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",5.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",6.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",3.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",5.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",1.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",2.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",2.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",3.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",1.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",2.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",3.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",1.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",2.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",10.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",3.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",6.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",2.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",0.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",1.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",2.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",2.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",2.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",2.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",8.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",4.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",5.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",6.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",5.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",8.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",4.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",7.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","male",0.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","female",0.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Between 9 and 11 hours","sog_w2_hrs_spse_dmstc_911","combined",0.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",7.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",8.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",7.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",11.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",8.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",10.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",7.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",3.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",5.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",9.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",8.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",9.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",6.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",5.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",5.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",7.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",9.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",8.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",11.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",12.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",11.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",8.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",8.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",8.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",5.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",10.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",7.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",10.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",18.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",13.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",6.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",11.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",9.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",3.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",4.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",3.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","male",15.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","female",3.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","No time spent on these activities","sog_w2_hrs_spse_dmstc_none","combined",10.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",16.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",16.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",16.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",18.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",4.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",14.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",14.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",13.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",13.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",13.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",5.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",9.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",10.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",4.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",7.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",6.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",2.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",4.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",11.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",7.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",9.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",5.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",3.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",4.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",4.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",0.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",2.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",6.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",3.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",5.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",9.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",8.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",9.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",4.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",4.00
"Vietnam",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",4.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","male",9.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","female",3.00
"Myanmar",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","More than 11hrs","sog_w2_hrs_spse_dmstc_over11","combined",7.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",5.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",5.00
"Indonesia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",5.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",5.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",8.00
"India",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",6.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",2.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",11.00
"Malaysia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",6.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",10.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",16.00
"Singapore",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",13.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",6.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",24.00
"Australia",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",15.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",8.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",23.00
"New Zealand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",15.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",5.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",10.00
"Philippines",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",8.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",12.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",26.00
"Taiwan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",19.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",5.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",36.00
"Japan",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",19.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",7.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",11.00
"South Korea",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","combined",8.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","male",4.00
"Thailand",2021,"B.21","On a typical day, how many hours per day does your spouse or partner spend on domestic tasks or care for family members? Select one","Less than 1 hour","sog_w2_hrs_spse_dmstc_under1","female",7.00
